Clade,Family,Genus,Binomial,Bio01_mean,Bio04_mean,Bio05_mean,Bio06_mean,Bio12_mean,Bio15_mean,Bio16_mean,Bio17_mean
Scincoidea,Scincidae,Sphenomorphus,Sphenomorphus jobiensis,24.51587915,32.5627651,27.12494576,21.84925752,3167.273609,27.04359136,1122.306603,518.4587284
Scincoidea,Scincidae,Sphenomorphus,Sphenomorphus muelleri,25.26091458,58.46541631,28.78355398,22.06348094,3360.802536,29.95657489,1159.28773,558.3769399
Scincoidea,Scincidae,Sphenomorphus,Sphenomorphus scutatus,27.29146341,19.72414634,28.39195122,26.25853659,3985.834146,21.8804878,1352.621951,705.4268293
Scincoidea,Scincidae,Sphenomorphus,Sphenomorphus solomonis,24.6484943,31.92539086,26.79763861,22.42735234,3114.719256,26.27483864,1102.586211,519.1918621
Scincoidea,Scincidae,Sphenomorphus,Sphenomorphus cranei,25.46328464,36.63955733,26.90302789,23.97002804,3313.569308,22.29963111,1120.196842,640.3285229
Scincoidea,Scincidae,Sphenomorphus,Sphenomorphus maindroni,25.59911627,37.39621478,27.83147685,23.23747825,2947.641732,23.74602399,990.4778687,510.8493849
Scincoidea,Scincidae,Sphenomorphus,Sphenomorphus leptofasciatus,16.12319722,26.96414511,19.1600172,13.21894827,2985.309084,27.03277488,1025.892184,452.6138362
Scincoidea,Scincidae,Sphenomorphus,Sphenomorphus fasciatus,25.46871797,48.85900053,28.58833481,22.76616243,2376.48349,33.6182193,907.8997405,337.6269771
Scincoidea,Scincidae,Scincella,Scincella tsinlingensis,8.603349278,782.3571005,23.60798744,-8.33882461,726.2555789,80.49310746,399.6682324,14.82086276
Scincoidea,Scincidae,Scincella,Scincella potanini,6.257644587,603.4236754,17.70023292,-8.081217991,866.0961241,91.12587462,531.2840076,15.57014462
Scincoidea,Scincidae,Scincella,Scincella boettgeri,23.67223851,356.3256109,29.01055718,17.36304985,2371.55914,21.60606061,778.7302053,440.1241447
Scincoidea,Scincidae,Scincella,Scincella formosensis,20.21274513,423.693184,27.91867072,11.18044592,2254.043426,69.08702873,1153.238825,184.2291438
Scincoidea,Scincidae,Scincella,Scincella modesta,17.93980183,735.7487483,30.9515214,2.497950972,1485.292503,59.7554413,735.5345193,122.7266848
Scincoidea,Scincidae,Scincella,Scincella gemmingeri,21.63082961,212.5404566,28.48383533,13.9148735,1690.963859,71.82466781,878.5691756,109.4432792
Scincoidea,Scincidae,Scincella,Scincella cherriei,24.82243512,127.00132,29.87760102,19.97150299,2262.728587,54.74991619,1008.40367,174.1867895
Scincoidea,Scincidae,Scincella,Scincella assata,24.55332437,95.21875694,30.13947545,18.67045857,1455.337478,99.50814804,889.129429,16.63815997
Scincoidea,Scincidae,Scincella,Scincella lateralis,17.04260899,733.9238869,31.33785154,1.66839839,1172.174177,24.25093712,392.2114427,201.4959878
Scincoidea,Scincidae,Scincella,Scincella reevesii,22.41500575,339.8554611,30.26413823,11.93341187,1730.814927,81.70576018,1009.175811,50.5326719
Scincoidea,Scincidae,Scincella,Scincella rufocaudata,24.78724958,140.4689953,30.53483334,18.17124137,2088.353331,82.0020249,1165.133105,33.97870263
Scincoidea,Scincidae,Scincella,Scincella rupicola,22.89525096,441.0065019,30.7194946,12.51546397,1785.667121,76.72721197,986.4423669,72.83313609
Scincoidea,Scincidae,Sphenomorphus,Sphenomorphus buenloicus,22.25793123,256.3442237,27.96025485,14.7654502,2319.857959,72.46701958,1334.746885,122.2084231
Scincoidea,Scincidae,Sphenomorphus,Sphenomorphus tonkinensis,23.40574534,441.7600932,30.02484472,14.19798137,1989.939441,84.9378882,1203.17236,72.5310559
Scincoidea,Scincidae,Lipinia,Lipinia pulchella,25.46664389,65.44277305,28.79274916,22.46137112,2463.943811,45.3479958,327.3418913,172.141152
Scincoidea,Scincidae,Lipinia,Lipinia noctua,25.04012992,40.59273116,27.52900727,22.49646551,2887.347621,25.84074573,270.1599835,106.7607714
Scincoidea,Scincidae,Papuascincus,Papuascincus stanleyanus,17.78729375,36.5454317,21.06693968,14.60041664,3234.681538,23.268411,264.3133919,75.97005724
Scincoidea,Scincidae,Prasinohaema,Prasinohaema virens,25.52322847,30.85422662,28.18647985,22.72629127,2751.153719,30.72780946,1218.531095,339.2336459
Scincoidea,Scincidae,Insulasaurus,Insulasaurus victoria,20.24990125,129.5980689,24.80818521,15.33335528,2864.714505,76.6256309,918.0452463,89.51130769
Scincoidea,Scincidae,Insulasaurus,Insulasaurus traanorum,26.73722861,46.21015326,28.40140485,25.54227331,1566.432312,53.85887612,2011.40332,1154.155234
Scincoidea,Scincidae,Insulasaurus,Insulasaurus wrighti,25.33896588,46.0075693,26.99928038,24.15676972,1699.736141,53.87180171,1041.824473,296.8427856
Scincoidea,Scincidae,Insulasaurus,Insulasaurus arborens,26.25234587,61.81385115,29.30011484,23.65071847,2299.297471,53.88274838,825.8312674,153.0117393
Scincoidea,Scincidae,Lipinia,Lipinia relicta,24.16274627,28.79798454,26.79591184,21.72778705,3014.874922,30.02215809,148.7770312,49.5765956
Scincoidea,Scincidae,Lipinia,Lipinia vittigera,26.0324506,145.4014889,31.85560278,19.02470368,1798.735102,76.03863174,415.443556,53.71275531
Scincoidea,Scincidae,Sphenomorphus,Sphenomorphus apalpebratus,21.1115,377.7013542,27.51754167,8.684375,5080.728819,98.13597222,3503.139514,34.41847222
Scincoidea,Scincidae,Notoscincus,Notoscincus ornatus,25.59169358,450.3183016,36.35106401,12.10600317,522.9708019,91.81142622,1004.606016,191.4046464
Scincoidea,Scincidae,Nangura,Nangura spinosa,19.07556141,382.7934025,28.14189252,8.137618089,1001.388106,45.24268236,1006.775292,461.4153441
Scincoidea,Scincidae,Concinnia,Concinnia tenuis,20.02606568,360.7312956,28.40450011,10.16359526,999.2754872,56.12396212,492.2909081,98.71021557
Scincoidea,Scincidae,Concinnia,Concinnia martini,19.38473194,384.3478968,28.00902781,8.92957668,949.1212957,45.26937788,409.5450785,109.7534974
Scincoidea,Scincidae,Concinnia,Concinnia sokosoma,22.34043904,409.9094224,31.87818564,10.67999807,721.0252905,63.85900976,385.6031659,57.53682379
Scincoidea,Scincidae,Concinnia,Concinnia brachysoma,22.47082499,313.8806076,29.90155217,13.38595182,1088.008999,74.70968295,627.1106962,69.74096775
Scincoidea,Scincidae,Concinnia,Concinnia tigrinus,22.16855564,240.7504383,28.17443598,15.08075457,1781.417683,88.79786585,1074.275419,103.7812881
Scincoidea,Scincidae,Concinnia,Concinnia amplus,22.4522801,335.2388157,29.84809515,13.19711251,1190.479997,76.92724035,720.6512116,62.28747694
Scincoidea,Scincidae,Concinnia,Concinnia queenslandiae,22.63390713,240.936946,28.61751742,15.61657134,1779.334192,90.37761934,1096.454038,96.63888964
Scincoidea,Scincidae,Tumbunascincus,Tumbunascincus luteilateralis,21.86459399,347.6997297,30.26999131,11.54709858,871.6101188,70.82523897,496.7463551,49.00222072
Scincoidea,Scincidae,Silvascincus,Silvascincus murrayi,16.55778269,396.0566668,25.51425525,6.156225007,1064.305937,39.20034657,431.8739384,135.6881974
Scincoidea,Scincidae,Silvascincus,Silvascincus tryoni,16.67681855,418.6633082,26.28266569,5.297971812,916.1328551,38.68859871,371.526571,123.5234138
Scincoidea,Scincidae,Saiphos,Saiphos equalis,16.47521861,397.9789762,25.47992312,6.358928416,1039.433861,34.64459384,404.3372793,145.9460073
Scincoidea,Scincidae,Coeranoscincus,Coeranoscincus reticulatus,19.26116169,362.0977987,27.36316946,9.322370946,1228.100258,43.17572954,512.5846333,131.5960993
Scincoidea,Scincidae,Ophioscincus,Ophioscincus truncatus,17.94748467,384.495326,26.64720792,7.536286923,1086.593136,41.42755661,284.0041636,145.2232519
Scincoidea,Scincidae,Coggeria,Coggeria naufragus,21.75054489,293.5778931,27.43689673,14.57223664,1472.693306,38.10430721,603.044629,159.7073171
Scincoidea,Scincidae,Coeranoscincus,Coeranoscincus frontalis,21.83635741,253.4501872,28.75586248,13.6845174,1146.463474,97.54456214,753.2986942,48.90247466
Scincoidea,Scincidae,Ophioscincus,Ophioscincus ophioscincus,20.25117354,365.5071657,28.46827409,10.13337766,1028.028912,46.08195281,392.598277,201.0507774
Scincoidea,Scincidae,Calyptotis,Calyptotis temporalis,22.60016577,345.9678237,29.90896135,13.34966104,924.6743035,62.69996041,484.133109,75.0095502
Scincoidea,Scincidae,Calyptotis,Calyptotis scutirostrum,20.54139518,375.6233604,29.00757255,10.1643536,917.894545,52.16797052,431.6179079,92.81760752
Scincoidea,Scincidae,Calyptotis,Calyptotis lepidorostrum,21.5754534,351.710629,29.22847523,12.01410451,1008.02115,55.84524287,492.4579879,92.47256124
Scincoidea,Scincidae,Calyptotis,Calyptotis ruficauda,17.83279902,353.3934184,25.28279031,9.224218137,1363.792708,40.02034149,554.0495252,163.1052792
Scincoidea,Scincidae,Concinnia,Concinnia frerei,22.40674586,290.9265934,29.66592501,13.86830068,1715.962149,88.46432054,1085.711905,90.86330999
Scincoidea,Scincidae,Anomalopus,Anomalopus verreauxii,19.76467806,388.9282346,28.47981749,9.208272483,926.2242411,48.18531069,417.0766073,102.0643842
Scincoidea,Scincidae,Anomalopus,Anomalopus leuckartii,18.69611316,486.5908478,29.47715719,6.174656735,674.7418921,36.13459213,270.2231911,102.0259305
Scincoidea,Scincidae,Anomalopus,Anomalopus mackayi,18.9180757,526.6554423,30.38917853,5.738973763,605.769602,31.73106112,234.6601195,100.6452804
Scincoidea,Scincidae,Anomalopus,Anomalopus swansoni,17.07101114,407.7824069,26.25053683,7.36898274,940.4506659,28.01810954,338.0922805,154.5521881
Scincoidea,Scincidae,Glaphyromorphus,Glaphyromorphus pumilus,25.23329571,170.8700317,31.12064646,18.99735354,1337.229263,109.1278545,635.6319968,39.1191518
Scincoidea,Scincidae,Glaphyromorphus,Glaphyromorphus cracens,23.29594564,267.2376672,30.96692554,14.10241793,1054.74008,106.03777,1657.011844,181.94352
Scincoidea,Scincidae,Glaphyromorphus,Glaphyromorphus mjobergi,22.72141873,239.7932872,29.41185948,14.92801874,1176.142023,101.4093563,459.6539465,25.74658232
Scincoidea,Scincidae,Glaphyromorphus,Glaphyromorphus nigricaudis,25.30235346,157.844347,30.97674803,19.39064577,1631.250734,90.23092869,682.1612682,2.062172016
Scincoidea,Scincidae,Glaphyromorphus,Glaphyromorphus fuscicaudis,23.37557626,212.0148912,28.826648,17.07979858,1406.9595,101.3729535,684.2391982,1.191799177
Scincoidea,Scincidae,Glaphyromorphus,Glaphyromorphus darwiniensis,27.07118519,226.7270481,34.96813793,17.73780405,1102.912074,109.4217636,906.2872483,257.0534995
Scincoidea,Scincidae,Glaphyromorphus,Glaphyromorphus crassicaudus,25.33472215,171.5552265,31.32461929,18.96299476,1461.885557,103.8984847,1103.63124,217.270045
Scincoidea,Scincidae,Glaphyromorphus,Glaphyromorphus punctulatus,22.61377309,371.2511505,31.29660535,11.92673901,797.8638886,66.17097854,61.27459694,0
Scincoidea,Scincidae,Anomalopus,Anomalopus pluto,26.08929047,108.1404213,29.66177384,22.40574279,1721.778049,99.24545455,1084.33082,30.79534368
Scincoidea,Scincidae,Eulamprus,Eulamprus tympanum,13.34151222,412.1505198,24.50340563,4.561010446,781.2676335,23.42434968,317.8124942,98.65850176
Scincoidea,Scincidae,Eulamprus,Eulamprus heatwolei,14.79327866,480.7023948,26.10591746,3.811620541,775.6543163,21.48917612,1092.910498,503.4512319
Scincoidea,Scincidae,Eulamprus,Eulamprus kosciuskoi,13.03172373,460.5940318,24.1372112,2.533160176,862.5926513,24.21400281,262.4522485,142.0939736
Scincoidea,Scincidae,Eulamprus,Eulamprus leuraensis,16.69742333,402.0129965,25.81079688,7.23251634,1012.842886,29.81460533,300.1479278,149.6568249
Scincoidea,Scincidae,Eulamprus,Eulamprus quoyii,18.68994314,454.3320593,29.17965727,7.378209186,742.8166527,37.42309049,371.8017848,162.6953243
Scincoidea,Scincidae,Hemiergis,Hemiergis gracilipes,15.68896851,337.0630991,25.63491064,7.862929867,696.6126165,57.94648176,123.2992296,7.721720898
Scincoidea,Scincidae,Hemiergis,Hemiergis peronii,17.31483784,412.6031688,28.589664,7.267181818,347.9071155,30.60227328,724.2527627,29.7069672
Scincoidea,Scincidae,Hemiergis,Hemiergis quadrilineata,18.18638648,387.3706701,28.82528182,9.872091847,790.1581452,82.47773713,197.2885514,22.67628358
Scincoidea,Scincidae,Hemiergis,Hemiergis millewae,17.58310477,486.7649851,30.38257312,6.422710792,282.1678974,25.43016229,388.2710869,19.08537015
Scincoidea,Scincidae,Hemiergis,Hemiergis initialis,16.9866899,383.5255734,27.76211281,7.638190931,421.4046369,39.37269352,409.4523616,29.41996137
Scincoidea,Scincidae,Hemiergis,Hemiergis talbingoensis,14.39249716,483.9866145,26.44353943,3.558767281,714.0009566,22.48823261,212.3057086,10.08121556
Scincoidea,Scincidae,Hemiergis,Hemiergis decresiensis,16.90023167,529.8925815,29.6779809,4.98430784,477.4385113,21.71460722,38.33333333,8.583333333
Scincoidea,Scincidae,Anomalopus,Anomalopus brevicollis,22.39071262,391.426821,31.3700753,11.32281015,764.218815,60.65686178,393.3508829,65.27074668
Scincoidea,Scincidae,Anomalopus,Anomalopus gowi,23.41806043,260.0930062,30.72633098,14.88833669,1150.88853,100.6139345,776.9573448,40.83779462
Scincoidea,Scincidae,Eremiascincus,Eremiascincus fasciolatus,23.35109327,543.0704662,35.45054767,9.032538125,378.4188641,62.26243086,909.680528,4.485251416
Scincoidea,Scincidae,Eremiascincus,Eremiascincus pardalis,25.6652604,175.3401768,32.00122681,18.93472893,1341.092632,112.6779494,628.1819933,4.833403626
Scincoidea,Scincidae,Eremiascincus,Eremiascincus isolepis,27.11505281,284.4781496,35.74362637,16.44487465,862.9829299,110.7263971,210.2574208,30.02959698
Scincoidea,Scincidae,Eremiascincus,Eremiascincus douglasi,27.08962578,189.134073,34.62209928,18.68937352,1347.398829,106.9211513,81.8043435,3.415657288
Scincoidea,Scincidae,Eremiascincus,Eremiascincus richardsonii,22.74508466,547.4886026,35.2251079,8.576395898,337.4002325,58.02170155,988.8021929,15.15947421
Scincoidea,Scincidae,Lerista,Lerista picturata,17.81335984,441.7092593,29.48861461,7.231934537,291.9340515,30.44318678,247.332673,17.99672785
Scincoidea,Scincidae,Lerista,Lerista baynesi,17.86052934,340.9439636,27.25549857,8.437942162,265.7379297,21.44976735,501.8761111,28.43814815
Scincoidea,Scincidae,Lerista,Lerista edwardsae,17.65027058,456.1022267,29.67800869,7.052768488,294.1340176,30.32758614,811.4526908,4.313753078
Scincoidea,Scincidae,Lerista,Lerista distinguenda,17.36102518,399.3503022,28.50622154,8.033634768,514.0675475,56.71736003,753.5382194,5.462163882
Scincoidea,Scincidae,Lerista,Lerista elegans,21.47596562,415.0599982,32.30941622,11.54014546,417.5400369,80.13885987,227.0367906,10.21199956
Scincoidea,Scincidae,Lerista,Lerista christinae,18.98385382,516.5210777,32.72416311,7.45039317,409.1594024,69.23088445,101.0183964,40.97196527
Scincoidea,Scincidae,Lerista,Lerista planiventralis,21.92210337,401.2407023,32.22164073,12.25561934,372.2793925,81.48695623,114.9038621,20.78904248
Scincoidea,Scincidae,Lerista,Lerista lineata,16.98337442,405.5971499,28.61254284,8.269689135,859.7343515,79.76219109,124.4832861,8.171697731
Scincoidea,Scincidae,Lerista,Lerista allochira,24.7553403,366.3543464,33.50845687,15.04738881,269.981469,78.29834906,338.9702175,33.97932371
Scincoidea,Scincidae,Lerista,Lerista stictopleura,25.02800929,613.8620358,38.29933426,9.428655203,255.1172838,72.06051163,141.300953,7.092172421
Scincoidea,Scincidae,Lerista,Lerista haroldi,24.25340357,438.7738351,35.70141815,12.58287075,239.611325,75.12976094,125.0766106,27.61082002
Scincoidea,Scincidae,Lerista,Lerista muelleri,22.07896009,584.1464573,35.1123259,7.558653289,288.1024825,47.5758213,1105.100514,7.884519442
Scincoidea,Scincidae,Lerista,Lerista viduata,16.01588866,375.9562868,26.67478496,6.647105441,386.9069295,29.21774427,151.6082339,43.13675418
Scincoidea,Scincidae,Lerista,Lerista bougainvillii,14.4051411,439.5488305,26.12766165,4.910402476,618.6289027,25.32973808,141.1198516,16.85384624
Scincoidea,Scincidae,Lerista,Lerista kennedyensis,24.21395986,553.33689,37.50990788,10.1330738,229.0812041,71.33814015,470.1914249,6.839216762
Scincoidea,Scincidae,Lerista,Lerista onsloviana,25.9449532,458.4345042,36.7482786,13.50374742,289.3798191,84.56852293,117.9106262,9.517107139
Scincoidea,Scincidae,Lerista,Lerista uniduo,24.14811762,477.8620105,36.11154775,11.89822658,238.8261773,74.02205607,62.97841074,37.45119739
Scincoidea,Scincidae,Lerista,Lerista lineopunctulata,21.44756717,420.1699447,32.44812915,11.34833605,420.4202726,79.58931637,152.1832053,16.16890738
Scincoidea,Scincidae,Lerista,Lerista varia,24.01903719,564.3509637,37.37669532,9.995604018,225.7081169,66.96329744,467.0197644,4.581153923
Scincoidea,Scincidae,Lerista,Lerista connivens,23.07675957,460.9870743,34.94875343,11.54781367,252.6240303,74.22220547,87.04843148,46.8358433
Scincoidea,Scincidae,Lerista,Lerista nichollsi,21.52411677,622.5146966,35.67680617,7.253423434,246.2079343,47.39550184,187.2737693,9.106539128
Scincoidea,Scincidae,Lerista,Lerista gascoynensis,23.10248114,518.1385391,36.45145296,10.40164351,223.8358873,69.24485907,102.4103595,46.37725635
Scincoidea,Scincidae,Lerista,Lerista kendricki,21.88236992,354.5195514,30.94867651,13.70581347,289.574833,87.38245238,159.1990195,37.03437868
Scincoidea,Scincidae,Lerista,Lerista yuna,20.42897902,497.2834058,33.54457523,8.36843654,368.1440635,74.90762538,84.92646526,40.23235252
Scincoidea,Scincidae,Lerista,Lerista petersoni,24.92000181,525.1849576,37.5696623,11.13438022,254.893931,77.46060615,507.1927725,40.86819794
Scincoidea,Scincidae,Lerista,Lerista humphriesi,21.78517214,495.8171717,35.00934699,9.555875658,277.9242424,69.4170579,151.5666413,30.96672431
Scincoidea,Scincidae,Lerista,Lerista praepedita,21.65646488,388.3635876,31.65116423,12.42018315,416.193657,82.82671874,283.0438171,60.11995711
Scincoidea,Scincidae,Lerista,Lerista dorsalis,17.60516682,431.6063582,29.19165444,7.169486566,291.398465,25.37125345,207.9783097,102.0572718
Scincoidea,Scincidae,Lerista,Lerista microtis,16.08283746,321.0719273,25.41359387,8.380758242,618.9886014,46.60392782,184.9410564,20.30172497
Scincoidea,Scincidae,Lerista,Lerista arenicola,17.77814365,341.7714102,26.8849069,8.922051802,279.3560068,30.1027244,529.4243252,43.14500161
Scincoidea,Scincidae,Lerista,Lerista punctatovittata,19.54834315,565.2736532,32.43875047,6.14226161,400.3398674,29.12489939,132.3919036,32.88213841
Scincoidea,Scincidae,Lerista,Lerista emmotti,22.88049998,617.5744222,36.06670244,7.652353169,262.310128,48.48152463,225.4114806,29.17325695
Scincoidea,Scincidae,Lerista,Lerista speciosa,20.15626492,625.347494,33.66075179,4.568794749,305.5581146,48.34677804,689.2857412,4.624264149
Scincoidea,Scincidae,Lerista,Lerista elongata,20.61253317,594.9992037,34.2596261,6.447135613,194.1710675,28.22172946,367.5335481,31.56393733
Scincoidea,Scincidae,Lerista,Lerista tridactyla,17.82603679,429.2712183,29.83931044,6.949744737,263.9975173,21.80586055,151.3684393,63.9970291
Scincoidea,Scincidae,Lerista,Lerista terdigitata,18.7832777,496.2805854,31.20707912,6.682592679,242.040111,24.81989767,250.7874217,15.57771194
Scincoidea,Scincidae,Lerista,Lerista chalybura,24.90091701,557.8617095,37.66303344,9.953673559,340.0029559,84.28606192,621.6453835,24.25507215
Scincoidea,Scincidae,Lerista,Lerista flammicauda,25.22136576,535.1599332,37.81542861,10.86141111,334.1763066,86.70589016,140.9791877,11.1427548
Scincoidea,Scincidae,Lerista,Lerista walkeri,26.79886059,220.3847213,34.50446668,17.01692823,1055.152638,115.0485365,151.390436,10.1650755
Scincoidea,Scincidae,Lerista,Lerista borealis,26.82891108,233.8116489,34.81542805,16.72042473,996.5988557,114.3508079,397.7084591,75.5621082
Scincoidea,Scincidae,Lerista,Lerista fragilis,20.97788695,454.6100554,31.2032409,8.574183749,663.4531312,48.70759142,104.4318725,30.95565737
Scincoidea,Scincidae,Lerista,Lerista chordae,23.24006192,418.0206975,33.6677881,10.68601213,593.2722075,81.67576447,626.2790503,3.783763545
Scincoidea,Scincidae,Lerista,Lerista frosti,22.89362571,599.6904082,35.5983512,7.003938961,314.4997184,60.6654626,255.3308878,45.12521862
Scincoidea,Scincidae,Lerista,Lerista desertorum,21.24659796,590.0140559,34.51056268,6.547358343,250.2512087,39.06168844,246.947008,15.68440676
Scincoidea,Scincidae,Lerista,Lerista puncticauda,19.14096517,469.4579554,31.49335087,6.860050798,198.3018868,19.34787736,183.5051114,11.549123
Scincoidea,Scincidae,Lerista,Lerista neander,25.90647799,586.7653718,38.83150759,10.3451415,280.0889917,80.46637254,677.0019183,8.943924107
Scincoidea,Scincidae,Lerista,Lerista macropisthopus,22.18528585,590.333672,35.73356319,8.104670782,250.1300609,53.67978696,1043.360644,46.87347372
Scincoidea,Scincidae,Lerista,Lerista eupoda,19.68702408,559.7928316,33.6104545,7.09065202,315.3335616,53.57178913,453.3263761,32.11700161
Scincoidea,Scincidae,Lerista,Lerista gerrardii,18.93724961,514.288138,32.14180458,7.160700397,341.0789149,47.77897626,107.9713605,42.72013485
Scincoidea,Scincidae,Lerista,Lerista axillaris,21.07439844,425.7358457,32.48669498,10.6017339,339.2185067,82.26150035,226.9620247,71.74990691
Scincoidea,Scincidae,Lerista,Lerista orientalis,26.90826986,268.4004621,35.26931815,16.58195055,973.6885455,110.001372,101.5118998,26.88845435
Scincoidea,Scincidae,Lerista,Lerista ingrami,24.4872235,193.0130773,29.4017519,18.96404176,1554.136436,100.1305964,222.3743272,7.001194987
Scincoidea,Scincidae,Lerista,Lerista zonulata,23.61687861,299.6971062,32.19937316,13.25148622,808.8513447,107.0914309,86.62200154,46.53168054
Scincoidea,Scincidae,Lerista,Lerista xanthura,22.47380805,623.6046586,35.91060226,7.184956439,228.3915229,43.93231734,183.9821521,23.79814334
Scincoidea,Scincidae,Lerista,Lerista aericeps,24.24935889,609.3580103,37.19933599,8.514849142,246.3929761,65.20273648,1190.49787,50.30072686
Scincoidea,Scincidae,Lerista,Lerista taeniata,23.14921438,565.8797376,35.6601982,8.27528293,318.0704142,59.13273038,221.6977709,14.58882839
Scincoidea,Scincidae,Lerista,Lerista apoda,27.54476258,269.0901418,35.51544798,16.57251784,748.0491146,123.6522333,722.2823975,0.20815773
Scincoidea,Scincidae,Lerista,Lerista griffini,27.85166721,256.75754,35.69067319,17.06786297,831.736074,117.571789,71.60777171,32.55589887
Scincoidea,Scincidae,Lerista,Lerista ips,25.52042575,588.772701,37.87426924,9.659339004,319.4206424,68.76168038,298.0856423,76.03387692
Scincoidea,Scincidae,Lerista,Lerista bipes,24.84651693,523.5453209,36.66389438,10.24824206,379.5682227,77.3922213,369.8597406,11.97913929
Scincoidea,Scincidae,Lerista,Lerista labialis,22.17768937,602.1833756,35.51729141,7.302966594,225.9743486,42.43399507,651.3497553,3.663251767
Scincoidea,Scincidae,Lerista,Lerista greeri,27.42832598,371.7367285,37.35171342,14.4247252,598.5252755,112.6074029,247.2719081,17.43490434
Scincoidea,Scincidae,Lerista,Lerista vermicularis,26.82533117,484.2223166,38.15054571,12.35636697,387.9452126,98.15355872,541.7331913,6.623470178
Scincoidea,Scincidae,Lerista,Lerista simillima,28.13201007,329.4900387,37.97007359,15.68057707,654.9970953,120.4536406,166.9424401,4.175376805
Scincoidea,Scincidae,Lerista,Lerista robusta,28.63892993,377.2423837,38.86540228,15.4775005,572.2433619,119.0582951,103.6302127,23.13804641
Scincoidea,Scincidae,Lerista,Lerista kalumburu,26.93228173,167.6846515,32.21244314,19.36052825,1451.468819,116.45708,160.5727637,24.95381807
Scincoidea,Scincidae,Lerista,Lerista carpentariae,26.69465353,217.013331,30.54168132,21.68160394,1150.655997,105.7780514,139.3898248,4.908861186
Scincoidea,Scincidae,Lerista,Lerista stylis,26.63887279,231.9980687,34.29004847,17.82555826,1043.879398,109.5130932,106.7428331,43.00046404
Scincoidea,Scincidae,Lerista,Lerista karlschmidti,25.91644776,271.3864596,34.07017322,16.01406195,926.6587096,111.5765927,122.65526,11.58741564
Scincoidea,Scincidae,Lerista,Lerista cinerea,22.76612499,353.5068907,32.06957183,11.71086231,709.6601765,87.56207884,207.2710545,15.70824487
Scincoidea,Scincidae,Lerista,Lerista wilkinsi,23.3183916,402.7477547,33.42973387,10.96524488,594.6928299,88.36807926,720.6515678,3.786871149
Scincoidea,Scincidae,Lerista,Lerista ameles,22.18184333,290.5423348,30.54192796,12.16944233,877.9433655,102.8195183,349.4746782,24.02016041
Scincoidea,Scincidae,Ctenotus,Ctenotus delli,17.31811396,448.3273075,29.93859457,7.606189696,755.80284,82.07755325,454.2350264,33.09011469
Scincoidea,Scincidae,Ctenotus,Ctenotus catenifer,16.36724262,385.8683203,27.3987375,7.207748658,475.4977994,46.4414954,207.4476928,52.48550838
Scincoidea,Scincidae,Ctenotus,Ctenotus rubicundus,25.09637486,550.9144637,37.84631321,10.44808501,327.0693184,84.60761337,216.7919478,7.916235449
Scincoidea,Scincidae,Ctenotus,Ctenotus brooksi,21.9992945,595.9046861,35.2237198,7.182219929,248.3051521,42.064636,110.0534909,29.86470128
Scincoidea,Scincidae,Ctenotus,Ctenotus angusticeps,27.41570813,301.7913436,35.73345157,16.09850519,635.3358669,124.4785069,543.1234693,5.300143569
Scincoidea,Scincidae,Ctenotus,Ctenotus grandis,24.67695647,560.4226883,36.98444102,9.652142047,315.7815408,71.97378426,191.1595994,16.23693956
Scincoidea,Scincidae,Ctenotus,Ctenotus serventyi,27.10327788,411.5480187,37.43112676,14.12305098,433.6640522,105.9954403,334.7654273,6.024428421
Scincoidea,Scincidae,Ctenotus,Ctenotus hanloni,23.97785112,598.025474,36.81819584,8.379442002,286.0525856,60.48299606,151.6929918,20.80487105
Scincoidea,Scincidae,Ctenotus,Ctenotus zastictus,22.2518014,396.1613049,32.53713558,12.92497136,258.50993,80.07574793,158.5113304,9.991215786
Scincoidea,Scincidae,Ctenotus,Ctenotus piankai,24.85364795,522.1917766,36.62713411,10.1727451,376.0480157,78.00418906,244.3417277,16.31420053
Scincoidea,Scincidae,Ctenotus,Ctenotus regius,21.46258547,610.7790696,35.01565755,6.860102243,232.0259941,36.24751847,94.61055037,32.69807393
Scincoidea,Scincidae,Ctenotus,Ctenotus essingtonii,26.06201627,238.5101956,33.59380459,17.15406884,1114.662306,110.9813138,799.4815454,13.94102334
Scincoidea,Scincidae,Ctenotus,Ctenotus schevilli,24.60676698,492.7403133,35.89590012,10.59574003,430.755568,82.5380895,272.8876654,22.60771678
Scincoidea,Scincidae,Ctenotus,Ctenotus mimetes,21.44368095,581.1380909,35.13917148,7.758217851,277.7763312,55.07390547,131.732023,23.37795103
Scincoidea,Scincidae,Ctenotus,Ctenotus septenarius,22.47466977,646.8223789,36.06258065,6.560776961,212.8492609,41.35433627,91.07954562,26.47740479
Scincoidea,Scincidae,Ctenotus,Ctenotus alacer,24.56820817,550.8131648,36.60204909,9.345312417,356.1589799,77.53097254,226.7980363,17.15134335
Scincoidea,Scincidae,Ctenotus,Ctenotus astarte,24.46510562,607.978367,37.40114176,8.765999365,239.7168619,65.53280511,134.2824783,18.82209488
Scincoidea,Scincidae,Ctenotus,Ctenotus hilli,26.98202057,201.9394903,34.26271115,18.95926296,1193.90492,106.4583814,792.2079048,4.369746489
Scincoidea,Scincidae,Ctenotus,Ctenotus militaris,27.1751869,262.5749,35.50895269,16.35408648,901.4123976,113.9695303,684.7538814,5.416736171
